"index","inbag","oob"
168,0.715894252326754,0.605620636388033
169,0.714462941403164,0.603804683818482
170,0.713034492146577,0.601994176379985
171,0.711608898835569,0.600189097745326
172,0.710186155760154,0.598389431636245
173,0.708766257221761,0.596595161823292
174,0.707349197533216,0.594806272125681
175,0.70593497101871,0.593022746411145
176,0.704523572013788,0.591244568595787
177,0.703114994865316,0.589471722643941
178,0.701709233931463,0.587704192568021
179,0.700306283581678,0.585941962428383
180,0.69890613819667,0.584185016333173
181,0.697508792168379,0.582433338438195
182,0.696114239899959,0.580686912946756
183,0.694722475805754,0.578945724109533
184,0.693333494311277,0.577209756224426
185,0.691947289853184,0.575478993636418
186,0.690563856879254,0.573753420737433
187,0.689183189848368,0.572033021966197
188,0.687805283230486,0.570317781808095
189,0.686430131506623,0.568607684795033
190,0.685057729168828,0.5669027155053
191,0.683688070720164,0.565202858563424
192,0.682321150674683,0.563508098640037
193,0.680956963557405,0.561818420451738
194,0.679595503904297,0.560133808760952
195,0.67823676626225,0.558454248375792
196,0.676880745189059,0.556779724149928
197,0.675527435253397,0.555110220982443
198,0.674176831034798,0.5534457238177
199,0.672828927123633,0.551786217645208
200,0.671483718121089,0.550131687499485
201,0.670141198639146,0.548482118459922
202,0.668801363300557,0.546837495650648
203,0.667464206738825,0.545197804240401
204,0.666129723598186,0.543563029442387
205,0.664797908533579,0.541933156514152
206,0.663468756210632,0.540308170757447
207,0.662142261305639,0.538688057518095
208,0.660818418505537,0.537072802185861
209,0.659497222507884,0.535462390194317
210,0.658178668020842,0.533856807020713
211,0.656862749763151,0.532256038185847
212,0.655549462464112,0.53066006925393
213,0.654238800863563,0.529068885832461
214,0.652930759711858,0.527482473572094
215,0.651625333769847,0.525900818166509
216,0.650322517808856,0.524323905352285
217,0.649022306610664,0.522751720908768
218,0.647724694967483,0.521184250657947
219,0.646429677681936,0.51962148046432
220,0.645137249567041,0.518063396234775
221,0.643847405446182,0.516509983918454
222,0.642560140153095,0.514961229506633
223,0.641275448531846,0.513417119032592
224,0.639993325436806,0.511877638571491
225,0.638713765732639,0.510342774240242
226,0.637436764294271,0.508812512197388
227,0.636162316006877,0.507286838642974
228,0.63489041576586,0.505765739818423
229,0.633621058476826,0.504249202006415
230,0.632354239055568,0.502737211530762
231,0.631089952428042,0.501229754756281
232,0.629828193530352,0.499726818088676
233,0.628568957308724,0.498228387974415
234,0.627312238719489,0.496734450900603
235,0.626058032729061,0.495244993394865
236,0.624806334313919,0.493760002025223
237,0.623557138460585,0.492279463399976
238,0.622310440165606,0.490803364167574
239,0.62106623443553,0.489331691016507
240,0.61982451628689,0.487864430675175
241,0.618585280746184,0.486401569911774
242,0.617348522849852,0.484943095534178
243,0.616114237644257,0.483488994389816
244,0.614882420185667,0.482039253365552
245,0.613653065540236,0.480593859387575
246,0.612426168783979,0.479152799421272
247,0.611201725002759,0.477716060471116
248,0.60997972929226,0.476283629580546
249,0.608760176757976,0.474855493831853
250,0.607543062515183,0.473431640346059
251,0.606328381688925,0.472012056282806
252,0.605116129413992,0.470596728840237
253,0.603906300834902,0.469185645254881
254,0.602698891105881,0.467778792801538
255,0.601493895390841,0.466376158793166
256,0.600291308863364,0.464977730580764
257,0.599091126706684,0.463583495553258
258,0.597893344113662,0.462193441137391
259,0.596697956286772,0.460807554797603
260,0.595504958438079,0.459425824035927
261,0.594314345789222,0.458048236391866
262,0.593126113571391,0.456674779442289
263,0.591940257025313,0.455305440801314
264,0.590756771401228,0.4539402081202
265,0.589575651958876,0.452579069087232
266,0.58839689396747,0.451222011427612
267,0.587220492705684,0.449869022903348
268,0.586046443461632,0.448520091313144
269,0.584874741532846,0.44717520449229
270,0.583705382226262,0.44583435031255
271,0.582538360858199,0.444497516682057
272,0.581373672754339,0.443164691545198
273,0.58021131324971,0.441835862882513
274,0.579051277688667,0.440511018710579
275,0.577893561424874,0.439190147081907
276,0.576738159821283,0.437873236084831
277,0.575585068250118,0.436560273843405
278,0.574434282092855,0.435251248517289
279,0.573285796740204,0.43394614830165
280,0.57213960759209,0.432644961427049
281,0.570995710057638,0.43134767615934
282,0.569854099555147,0.430054280799559
283,0.568714771512081,0.428764763683824
284,0.567577721365042,0.427479113183226
285,0.566442944559758,0.426197317703724
286,0.565310436551063,0.424919365686045
287,0.564180192802876,0.423645245605574
288,0.563052208788187,0.422374945972252
289,0.561926479989037,0.421108455330475
290,0.560803001896499,0.419845762258987
291,0.559681770010661,0.418586855370779
292,0.558562779840609,0.417331723312987
293,0.557446026904406,0.416080354766787
294,0.556331506729076,0.414832738447295
295,0.555219214850589,0.413588863103465
296,0.554109146813836,0.412348717517988
297,0.553001298172618,0.411112290507187
298,0.551895664489624,0.409879570920924
299,0.550792241336416,0.40865054764249
300,0.549691024293408,0.407425209588513
301,0.548592008949852,0.406203545708853
302,0.547495190903817,0.404985544986502
303,0.546400565762175,0.40377119643749
304,0.54530812914058,0.40256048911078
305,0.544217876663451,0.401353412088173
306,0.543129803963957,0.400149954484207
307,0.542043906683996,0.398950105446061
308,0.540960180474181,0.397753854153455
309,0.53987862099382,0.396561189818556
310,0.538799223910899,0.395372101685875
311,0.537721984902066,0.394186579032176
312,0.536646899652612,0.393004611166376
313,0.535573963856456,0.391826187429448
314,0.534503173216125,0.390651297194326
315,0.533434523442738,0.389479929865813
316,0.53236801025599,0.388312074880476
317,0.531303629384132,0.38714772170656
318,0.530241376563958,0.385986859843889
319,0.529181247540783,0.384829478823772
320,0.528123238068431,0.383675568208908
321,0.527067343909213,0.38252511759329
322,0.526013560833915,0.381378116602118
323,0.524961884621777,0.380234554891696
324,0.523912311060479,0.379094422149348
325,0.52286483594612,0.377957708093317
326,0.521819455083208,0.376824402472677
327,0.520776164284637,0.37569449506724
328,0.519734959371672,0.374567975687463
329,0.518695836173933,0.373444834174357
330,0.517658790529379,0.372325060399392
331,0.51662381828429,0.371208644264412
332,0.515590915293249,0.370095575701537
333,0.514560077419129,0.368985844673078
334,0.513531300533074,0.367879441171442
335,0.512504580514482,0.366776355219047
336,0.511479913250991,0.365676576868224
337,0.51045729463846,0.364580096201137
338,0.509436720580954,0.363486903329684
339,0.508418186990727,0.362396988395417
340,0.507401689788205,0.361310341569444
341,0.506387224901971,0.360226953052349
342,0.505374788268749,0.359146813074097
343,0.504364375833385,0.358069911893949
344,0.503355983548835,0.356996239800374
345,0.502349607376144,0.35592578711096
346,0.501345243284433,0.35485854417233
347,0.500342887250884,0.35379450136005
348,0.499342535260719,0.352733649078546
349,0.498344183307188,0.351675977761017
350,0.497347827391552,0.350621477869346
351,0.496353463523067,0.349570139894018
352,0.495361087718969,0.348521954354032
353,0.494370696004453,0.347476911796815
354,0.493382284412665,0.346435002798138
355,0.49239584898468,0.34539621796203
356,0.491411385769489,0.344360547920694
357,0.490428890823982,0.343327983334424
358,0.489448360212933,0.342298514891516
359,0.488469790008982,0.34127213330819
360,0.487493176292625,0.340248829328501
361,0.48651851515219,0.339228593724261
362,0.485545802683829,0.338211417294948
363,0.484575034991497,0.337197290867633
364,0.48360620818694,0.336186205296889
365,0.482639318389677,0.335178151464711
366,0.481674361726985,0.334173120280437
367,0.480711334333886,0.333171102680661
368,0.479750232353126,0.332172089629155
369,0.478791051935166,0.331176072116784
370,0.477833789238161,0.33018304116143
371,0.476878440427951,0.329192987807906
372,0.475925001678036,0.328205903127876
373,0.474973469169572,0.327221778219779
374,0.474023839091347,0.326240604208742
375,0.473076107639769,0.325262372246506
376,0.472130271018852,0.32428707351134
377,0.471186325440199,0.323314699207968
378,0.470244267122987,0.322345240567486
379,0.469304092293951,0.321378688847283
380,0.468365797187373,0.320415035330963
381,0.46742937804506,0.319454271328265
382,0.466494831116336,0.318496388174989
383,0.465562152658023,0.31754137723291
384,0.464631338934426,0.316589229889708
385,0.463702386217321,0.315639937558886
386,0.462775290785934,0.314693491679694
387,0.461850048926935,0.31374988371705
388,0.460926656934415,0.312809105161467
389,0.460005111109874,0.311871147528971
390,0.45908540776221,0.310936002361029
391,0.458167543207696,0.31000366122447
392,0.457251513769973,0.30907411571141
393,0.456337315780032,0.308147357439176
394,0.4554249455762,0.307223378050231
395,0.454514399504122,0.306302169212098
396,0.453605673916754,0.305383722617283
397,0.452698765174339,0.304468029983205
398,0.4517936696444,0.303555083052117
399,0.450890383701722,0.302644873591031
400,0.449988903728336,0.301737393391649
401,0.449089226113511,0.300832634270283
402,0.448191347253729,0.299930588067786
403,0.447295263552683,0.299031246649473
404,0.446400971421251,0.298134601905053
405,0.445508467277489,0.297240645748554
406,0.444617747546616,0.296349370118249
407,0.443728808660995,0.295460766976585
408,0.442841647060125,0.294574828310107
409,0.441956259190621,0.293691546129392
410,0.441072641506203,0.29281091246897
411,0.440190790467683,0.291932919387258
412,0.439310702542948,0.291057558966484
413,0.438432374206945,0.290184823312619
414,0.437555801941672,0.289314704555302
415,0.436680982236158,0.288447194847773
416,0.435807911586454,0.287582286366801
417,0.434936586495613,0.286719971312611
418,0.434067003473684,0.285860241908817
419,0.433199159037689,0.285003090402351
420,0.432333049711618,0.284148509063391
421,0.431468672026408,0.283296490185294
422,0.430606022519933,0.282447026084524
423,0.429745097736987,0.281600109100586
424,0.428885894229274,0.280755731595953
425,0.428028408555393,0.279913885956002
426,0.427172637280821,0.279074564588938
427,0.426318576977904,0.278237759925735
428,0.425466224225839,0.277403464420058
429,0.424615575610664,0.276571670548204
430,0.423766627725243,0.275742370809026
431,0.42291937716925,0.274915557723872
432,0.422073820549158,0.274091223836513
433,0.421229954478226,0.273269361713079
434,0.420387775576484,0.272449963941989
435,0.419547280470718,0.271633023133885
436,0.41870846579446,0.27081853192157
437,0.417871328187972,0.270006482959932
438,0.417035864298233,0.269196868925888
439,0.416202070778926,0.268389682518309
440,0.415369944290425,0.267584916457963
441,0.41453948149978,0.266782563487442
442,0.413710679080705,0.265982616371098
443,0.412883533713565,0.265185067894983
444,0.412058042085362,0.264389910866777
445,0.41123420088972,0.263597138115727
446,0.410412006826876,0.262806742492581
447,0.409591456603662,0.262018716869526
448,0.408772546933497,0.261233054140119
449,0.407955274536368,0.260449747219227
450,0.407139636138822,0.259668789042962
451,0.406325628473949,0.258890172568617
452,0.405513248281373,0.258113890774603
453,0.404702492307234,0.257339936660382
454,0.403893357304179,0.256568303246412
455,0.403085840031347,0.255798983574077
456,0.402279937254356,0.255031970705624
457,0.401475645745293,0.254267257724107
458,0.400672962282697,0.253504837733317
459,0.399871883651546,0.252744703857726
460,0.399072406643249,0.25198684924242
461,0.398274528055629,0.251231267053041
462,0.39747824469291,0.250477950475724
463,0.396683553365707,0.249726892717033
464,0.395890450891011,0.248978087003905
465,0.395098934092177,0.248231526583584
466,0.394308999798911,0.247487204723564
467,0.393520644847257,0.246745114711523
468,0.392733866079586,0.246005249855271
469,0.391948660344582,0.24526760348268
470,0.391165024497228,0.24453216894163
471,0.390382955398797,0.243798939599949
472,0.389602449916835,0.243067908845348
473,0.388823504925153,0.242339070085368
474,0.388046117303812,0.241612416747316
475,0.38727028393911,0.240887942278209
476,0.38649600172357,0.24016564014471
477,0.385723267555928,0.239445503833074
478,0.384952078341123,0.238727526849089
479,0.384182430990278,0.238011702718012
480,0.383414322420694,0.237298024984519
481,0.382647749555835,0.236586487212639
482,0.381882709325317,0.2358770829857
483,0.381119198664894,0.235169805906271
484,0.380357214516444,0.234464649596104
485,0.379596753827963,0.233761607696075
486,0.378837813553548,0.233060673866128
487,0.378080390653383,0.232361841785219
488,0.377324482093734,0.231665105151256
489,0.376570084846929,0.230970457681044
490,0.375817195891351,0.23027789311023
491,0.375065812211423,0.229587405193242
492,0.374315930797599,0.228898987703237
493,0.373567548646348,0.228212634432043
494,0.372820662760145,0.227528339190103
495,0.372075270147459,0.226846095806419
496,0.371331367822739,0.226165898128498
497,0.370588952806402,0.225487740022293
498,0.369848022124825,0.224811615372152
499,0.369108572810327,0.22413751808076
500,0.368370601901164,0.223465442069085
501,0.367634106441511,0.222795381276323
502,0.366899083481452,0.222127329659842
503,0.366165530076971,0.221461281195132
504,0.365433443289938,0.220797229875743
505,0.364702820188096,0.220135169713239
506,0.36397365784505,0.219475094737139
507,0.363245953340258,0.218816998994865
508,0.362519703759016,0.218160876551686
509,0.361794906192447,0.217506721490669
510,0.361071557737491,0.21685452791262
511,0.360349655496891,0.216204289936037
512,0.359629196579183,0.215556001697052
513,0.358910178098684,0.214909657349378
514,0.358192597175481,0.214265251064261
515,0.357476450935418,0.213622777030422
516,0.356761736510086,0.212982229454011
517,0.356048451036811,0.212343602558546
518,0.355336591658641,0.211706890584869
519,0.354626155524339,0.21107208779109
520,0.353917139788365,0.210439188452536
521,0.353209541610871,0.209808186861698
522,0.352503358157685,0.209179077328184
523,0.351798586600303,0.208551854178663
524,0.351095224115874,0.207926511756814
525,0.350393267887193,0.207303044423279
526,0.349692715102687,0.206681446555608
527,0.348993562956403,0.20606171254821
528,0.348295808648,0.205443836812304
529,0.347599449382734,0.204827813775865
530,0.346904482371449,0.204213637883577
531,0.346210904830566,0.20360130359678
532,0.345518713982072,0.202990805393423
533,0.344827907053507,0.202382137768013
534,0.344138481277953,0.201775295231565
535,0.343450433894028,0.201170272311551
536,0.342763762145866,0.200567063551856
537,0.342078463283113,0.199965663512721
538,0.341394534560916,0.199366066770702
539,0.340711973239907,0.198768267918614
540,0.340030776586195,0.198172261565487
541,0.339350941871357,0.197578042336515
542,0.338672466372424,0.19698560487301
543,0.337995347371869,0.196394943832351
544,0.337319582157602,0.195806053887935
545,0.336645168022953,0.195218929729135
546,0.335972102266664,0.194633566061243
547,0.335300382192878,0.194049957605432
548,0.334630005111128,0.1934680990987
549,0.333960968336325,0.192887985293827
550,0.33329326918875,0.192309610959327
551,0.33262690499404,0.191732970879402
552,0.331961873083181,0.191158059853892
553,0.331298170792493,0.190584872698229
554,0.330635795463623,0.190013404243392
555,0.329974744443533,0.189443649335859
556,0.329315015084489,0.188875602837562
557,0.32865660474405,0.188309259625838
558,0.327999510785059,0.187744614593384
559,0.327343730575631,0.187181662648213
560,0.326689261489144,0.186620398713605
561,0.326036100904226,0.186060817728062
562,0.325384246204747,0.185502914645266
563,0.324733694779808,0.184946684434026
564,0.324084444023728,0.18439212207824
565,0.323436491336038,0.183839222576845
566,0.322789834121467,0.183287980943776
567,0.322144469789933,0.182738392207917
568,0.321500395756532,0.182190451413058
569,0.320857609441529,0.181644153617849
570,0.320216108270346,0.181099493895761
571,0.319575889673553,0.180556467335031
572,0.318936951086856,0.180015069038629
573,0.31829928995109,0.179475294124207
574,0.317662903712205,0.178937137724056
575,0.317027789821256,0.178400594985063
576,0.316393945734398,0.177865661068668
577,0.31576136891287,0.177332331150819
578,0.315130056822985,0.176800600421928
579,0.314500006936125,0.17627046408683
580,0.313871216728725,0.175741917364737
581,0.313243683682267,0.175214955489198
582,0.312617405283267,0.174689573708051
583,0.311992379023268,0.174165767283388
584,0.311368602398828,0.173643531491502
585,0.310746072911507,0.173122861622855
586,0.310124788067865,0.172603752982028
587,0.309504745379444,0.172086200887682
588,0.308885942362763,0.171570200672514
589,0.308268376539305,0.171055747683217
590,0.307652045435508,0.170542837280436
591,0.307036946582758,0.170031464838729
592,0.306423077517373,0.169521625746521
593,0.305810435780601,0.169013315406066
594,0.305199018918602,0.168506529233404
595,0.304588824482444,0.168001262658321
596,0.303979850028091,0.167497511124305
597,0.303372093116393,0.166995270088507
598,0.302765551313076,0.166494535021702
599,0.302160222188736,0.165995301408244
600,0.301556103318822,0.165497564746027
601,0.300953192283634,0.165001320546444
602,0.300351486668308,0.164506564334349
603,0.299750984062807,0.164013291648014
604,0.299151682061916,0.163521498039089
605,0.298553578265225,0.163031179072562
606,0.297956670277126,0.162542330326721
607,0.297360955706799,0.16205494739311
608,0.296766432168205,0.161569025876495
609,0.296173097280075,0.161084561394819
610,0.295580948665901,0.160601549579164
611,0.294989983953926,0.160119986073713
612,0.294400200777136,0.159639866535711
613,0.293811596773249,0.159161186635423
614,0.293224169584705,0.158683942056098
615,0.292637916858659,0.158208128493928
616,0.292052836246969,0.157733741658011
617,0.291468925406189,0.157260777270309
618,0.290886181997557,0.156789231065614
619,0.290304603686987,0.156319098791506
620,0.289724188145061,0.155850376208317
621,0.289144933047018,0.15538305908909
622,0.288566836072743,0.154917143219544
623,0.287989894906761,0.154452624398034
624,0.287414107238228,0.153989498435514
625,0.286839470760917,0.153527761155497
626,0.286265983173214,0.153067408394021
627,0.285693642178107,0.15260843599961
628,0.285122445483175,0.152150839833235
629,0.284552390800581,0.151694615768278
630,0.283983475847063,0.151239759690496
631,0.283415698343922,0.15078626749798
632,0.282849056017016,0.150334135101123
633,0.282283546596751,0.14988335842258
634,0.281719167818069,0.149433933397231
635,0.281155917420441,0.148985855972146
636,0.280593793147857,0.148539122106548
637,0.280032792748819,0.148093727771776
638,0.27947291397633,0.147649668951249
639,0.278914154587884,0.147206941640428
640,0.278356512345461,0.146765541846785
641,0.277799985015513,0.146325465589761
642,0.277244570368959,0.145886708900733
643,0.276690266181175,0.145449267822978
644,0.276137070231984,0.14501313841164
645,0.275584980305648,0.144578316733686
646,0.275033994190859,0.144144798867882
647,0.274484109680732,0.143712580904748
648,0.27393532457279,0.143281658946528
649,0.273387636668963,0.142852029107153
650,0.272841043775576,0.142423687512206
651,0.272295543703337,0.14199663029889
652,0.271751134267333,0.141570853615987
653,0.271207813287019,0.141146353623829
654,0.270665578586211,0.14072312649426
655,0.270124427993074,0.140301168410604
656,0.269584359340115,0.139880475567629
657,0.269045370464176,0.139461044171513
658,0.268507459206423,0.139042870439808
659,0.26797062341234,0.138625950601411
660,0.267434860931715,0.138210280896524
661,0.266900169618639,0.137795857576622
662,0.26636654733149,0.137382676904424
663,0.26583399193293,0.136970735153852
664,0.265302501289894,0.13656002861
665,0.26477207327358,0.136150553569105
666,0.264242705759444,0.135742306338504
667,0.26371439662719,0.135335283236613
668,0.26318714376076,0.134929480592881
669,0.262660945048325,0.134524894747768
670,0.262135798382283,0.134121522052705
671,0.261611701659242,0.133719358870062
672,0.261088652780015,0.13331840157312
673,0.260566649649616,0.13291864654603
674,0.260045690177243,0.13252009018379
675,0.259525772276277,0.132122728892203
676,0.25900689386427,0.131726559087853
677,0.258489052862938,0.131331577198068
678,0.25797224719815,0.130937779660886
679,0.257456474799925,0.130545162925028
680,0.25694173360242,0.130153723449864
681,0.256428021543919,0.129763457705379
682,0.255915336566833,0.129374362172143
683,0.255403676617682,0.12898643334128
684,0.254893039647096,0.128599667714434
685,0.2543834236098,0.12821406180374
686,0.253874826464608,0.127829612131791
687,0.253367246174415,0.127446315231606
688,0.25286068070619,0.127064167646601
689,0.252355128030966,0.126683165930557
690,0.251850586123832,0.126303306647586
691,0.251347052963928,0.125924586372106
692,0.25084452653443,0.125547001688803
693,0.250343004822551,0.125170549192607
694,0.249842485819524,0.124795225488655
695,0.249342967520602,0.124421027192267
696,0.248844447925043,0.124047950928909
697,0.248346925036108,0.123675993334167
698,0.247850396861047,0.123305151053715
699,0.247354861411097,0.122935420743284
700,0.24686031670147,0.122566799068635
701,0.246366760751345,0.122199282705524
702,0.245874191583864,0.121832868339676
703,0.24538260722612,0.121467552666754
704,0.244892005709149,0.12110333239233
705,0.244402385067927,0.120740204231852
706,0.243913743341356,0.120378164910618
707,0.24342607857226,0.120017211163746
708,0.242939388807375,0.119657339736142
709,0.242453672097344,0.119298547382474
710,0.241968926496706,0.11894083086714
711,0.24148515006389,0.118584186964241
712,0.241002340861207,0.118228612457549
713,0.240520496954841,0.117874104140483
714,0.240039616414845,0.117520658816073
715,0.239559697315129,0.117168273296938
716,0.239080737733452,0.116816944405253
717,0.238602735751419,0.116466668972723
718,0.23812568945447,0.116117443840552
719,0.237649596931872,0.115769265859416
720,0.237174456276713,0.115422131889434
721,0.236700265585892,0.115076038800139
722,0.236227022960115,0.114730983470454
723,0.235754726503884,0.114386962788658
724,0.235283374325491,0.114043973652359
725,0.234812964537011,0.113702012968471
726,0.234343495254292,0.113361077653181
727,0.23387496459695,0.113021164631922
728,0.233407370688361,0.112682270839347
729,0.232940711655652,0.112344393219301
730,0.232474985629695,0.112007528724792
731,0.232010190745099,0.111671674317963
732,0.231546325140202,0.11133682697007
733,0.231083386957065,0.111002983661448
734,0.230621374341463,0.110670141381485
735,0.230160285442878,0.110338297128599
736,0.229700118414493,0.110007447910208
737,0.229240871413183,0.109677590742701
738,0.228782542599506,0.109348722651417
739,0.2283251301377,0.109020840670611
740,0.227868632195672,0.108693941843432
741,0.227413046944994,0.108368023221896
742,0.226958372560892,0.108043081866858
743,0.226504607222239,0.107719114847985
744,0.226051749111551,0.107396119243732
745,0.225599796414978,0.107074092141314
746,0.225148747322296,0.10675303063668
747,0.224698600026899,0.106432931834485
748,0.224249352725795,0.106113792848069
749,0.223801003619594,0.105795610799424
750,0.223353550912508,0.105478382819175
751,0.222906992812335,0.105162106046549
752,0.222461327530459,0.104846777629351
753,0.222016553281837,0.104532394723939
754,0.221572668285,0.104218954495197
755,0.221129670762035,0.10390645411651
756,0.220687558938588,0.103594890769741
757,0.22024633104385,0.103284261645199
758,0.219805985310553,0.102974563941621
759,0.219366519974963,0.102665794866142
760,0.218927933276872,0.102357951634273
761,0.218490223459591,0.102051031469873
762,0.218053388769944,0.101745031605125
763,0.217617427458259,0.101439949280513
764,0.217182337778362,0.101135781744793
765,0.216748117987572,0.100832526254973
766,0.216314766346691,0.100530180076284
767,0.215882281119998,0.100228740482158
768,0.215450660575242,0.0999282047542032
769,0.215019902983637,0.0996285701821775
770,0.214590006619852,0.0993298340639664
771,0.214160969762006,0.0990319937055575
772,0.213732790691661,0.0987350464210165
773,0.213305467693813,0.0984389895324626
774,0.212878999056888,0.0981438203700449
775,0.212453383072736,0.0978495362719178
776,0.212028618036618,0.0975561345842174
